NOC,Year,Athletics,Balls,Combat,Shooting,Swimming,Cycling,Weightlifting,WaterSport,Others,Gymnastics,Diving
TJK,2016,2,0,3,0,2,0,0,0,0,0,0
TJK,2020,1,0,7,0,2,0,0,0,0,0,0
TJK,2024,1,0,11,0,2,0,0,0,0,0,0
TKM,1996,1,1,4,1,0,0,0,0,0,0,0
TKM,2000,2,1,3,1,0,0,1,0,0,0,0
TKM,2004,2,0,3,2,2,0,1,0,0,0,0
TKM,2008,2,0,3,1,2,0,2,0,0,0,0
TKM,2012,2,0,3,0,2,0,3,0,0,0,0
TKM,2016,2,0,3,0,2,0,2,0,0,0,0
TKM,2020,1,0,1,0,3,0,5,0,0,0,0
TKM,2024,1,0,2,0,2,0,1,0,0,0,0
TLS,2004,2,0,0,0,0,0,0,0,0,0,0
TLS,2008,1,0,0,0,0,0,0,0,0,0,0
TLS,2012,2,0,0,0,0,0,0,0,0,0,0
TLS,2016,2,0,0,0,0,1,0,0,0,0,0
TLS,2020,1,0,0,0,2,0,0,0,0,0,0
TLS,2024,1,0,1,0,2,0,0,0,0,0,0
TOG,1972,2,0,2,0,0,3,0,0,0,0,0
TOG,1984,3,0,3,0,0,0,0,0,0,0,0
TOG,1988,3,0,3,0,0,0,0,0,0,0,0
TOG,1992,7,0,0,0,0,2,0,0,0,0,0
TOG,1996,7,0,0,0,0,0,0,0,0,0,0
TOG,2000,2,0,1,0,0,0,0,0,0,0,0
TOG,2004,2,0,0,0,0,0,0,1,0,0,0
TOG,2008,1,1,1,0,0,0,0,1,0,0,0
TOG,2012,2,1,1,0,1,0,0,1,0,0,0
TOG,2016,2,0,0,0,2,0,0,1,0,0,0
TOG,2020,1,1,0,0,1,0,0,1,0,0,0
TOG,2024,1,0,0,0,2,0,0,1,1,0,0
TPE,1956,5,11,1,3,0,0,3,0,0,0,0
TPE,1960,9,13,2,4,1,0,2,0,0,0,0
TPE,1964,10,0,11,7,0,8,7,0,0,53,0
TPE,1968,24,0,3,10,15,9,5,3,0,24,0
TPE,1972,15,0,7,4,13,3,1,1,0,0,0
TPE,1984,11,0,11,5,15,3,4,2,1,0,0
TPE,1988,25,11,15,16,34,6,7,0,2,7,0
TPE,1992,3,0,2,9,0,3,1,0,20,0,0
TPE,1996,7,19,11,16,29,1,4,3,15,0,2
TPE,2000,2,18,10,7,20,2,4,1,0,7,4
TPE,2004,2,14,6,15,18,1,7,2,39,0,0
TPE,2008,3,15,6,14,8,1,5,2,38,0,0
TPE,2012,6,16,5,16,4,2,4,2,0,0,0
TPE,2016,6,17,8,18,2,2,6,2,5,1,0
TPE,2020,6,22,11,23,5,1,7,2,6,34,0
TPE,2024,4,22,11,22,2,0,3,5,5,4,0
TTO,1948,6,0,0,0,0,2,1,0,0,0,0
TTO,1952,0,0,0,0,0,0,2,0,0,0,0
TTO,1956,5,0,0,0,0,3,2,0,0,0,0
TTO,1964,10,0,0,0,0,4,2,2,0,0,0
TTO,1968,13,0,0,2,1,8,1,0,0,0,0
TTO,1972,15,0,0,0,3,16,0,2,0,0,0
TTO,1976,17,0,0,1,0,2,0,0,0,0,0
TTO,1980,15,0,0,0,0,0,0,0,0,0,0
TTO,1984,16,0,2,0,2,2,0,1,0,0,0
TTO,1988,4,0,0,0,3,3,0,0,0,0,0
TTO,1992,10,0,0,0,0,3,0,0,0,0,0
TTO,1996,8,2,1,0,4,1,0,0,0,0,0
TTO,2000,21,0,1,0,7,0,0,0,0,0,0
TTO,2004,18,0,1,2,5,0,0,0,0,0,0
TTO,2008,29,1,0,1,4,0,0,0,0,0,0
TTO,2012,30,0,1,2,2,2,0,1,0,0,0
TTO,2016,32,0,2,0,2,1,0,2,0,4,0
TTO,2020,30,0,2,0,5,5,0,2,0,0,0
TTO,2024,16,0,0,0,3,4,0,0,0,0,0
TUN,1960,13,13,14,2,0,8,0,0,6,0,0
TUN,1964,9,0,3,0,0,0,0,0,0,0,0
TUN,1968,4,0,4,0,0,0,0,0,0,0,0
TUN,1972,6,27,4,0,0,0,0,0,0,0,0
TUN,1976,0,12,1,0,3,0,0,0,0,0,0
TUN,1984,4,12,6,0,4,0,2,0,0,0,0
TUN,1988,2,36,3,0,4,0,0,0,0,0,0
TUN,1992,1,5,7,0,0,0,1,1,0,0,0
TUN,1996,6,31,15,0,0,0,0,0,0,0,0
TUN,2000,9,15,19,0,1,0,1,2,0,0,0
TUN,2004,3,31,15,0,4,0,2,2,0,7,0
TUN,2008,5,1,17,0,3,1,2,0,0,0,0
TUN,2012,5,41,23,1,6,0,2,8,0,1,0
TUN,2016,7,20,18,2,5,1,2,10,0,0,0
TUN,2020,3,15,27,9,3,0,5,11,0,0,0
TUN,2024,3,1,12,2,5,0,1,7,0,0,0
TUR,1906,2,0,0,0,0,0,0,0,0,0,0
TUR,1912,7,0,0,0,0,0,0,0,0,0,0
TUR,1924,5,11,6,0,0,0,1,0,0,0,0
TUR,1928,9,11,13,0,0,6,1,0,0,0,0
TUR,1932,0,0,0,0,0,0,0,0,2,0,0
TUR,1936,0,19,24,0,0,8,0,3,8,0,0
TUR,1948,28,12,26,0,0,8,0,0,13,0,0
TUR,1952,20,23,15,0,0,0,0,0,0,0,0
TUR,1956,0,0,16,0,0,0,0,0,12,0,0
TUR,1960,18,14,16,0,3,0,0,1,6,0,0
TUR,1964,5,0,16,0,0,0,1,3,0,0,0
TUR,1968,4,0,22,4,0,0,0,0,0,0,0
TUR,1972,5,0,26,5,4,8,2,0,0,0,0
TUR,1976,2,0,17,3,0,2,2,0,0,0,2
TUR,1984,8,0,27,4,17,0,4,2,0,0,0
TUR,1988,4,0,20,14,6,0,5,2,0,0,0
TUR,1992,2,0,20,13,10,0,6,3,0,0,0
TUR,1996,3,0,27,9,8,0,9,5,0,0,0
TUR,2000,5,0,26,15,10,0,7,4,0,0,0
TUR,2004,14,0,23,8,15,0,9,5,0,0,0
TUR,2008,16,2,23,4,13,1,6,6,0,0,0
TUR,2012,33,27,24,8,8,4,9,5,0,1,0
TUR,2016,34,15,27,8,6,3,4,10,2,10,0
TUR,2020,28,13,27,9,19,2,2,9,8,22,0
TUR,2024,16,15,41,22,16,1,1,9,2,42,0
TUV,2008,2,0,0,0,0,0,1,0,0,0,0
TUV,2012,2,0,0,0,0,0,1,0,0,0,0
TUV,2016,1,0,0,0,0,0,0,0,0,0,0
TUV,2020,2,0,0,0,0,0,0,0,0,0,0
TUV,2024,2,0,0,0,0,0,0,0,0,0,0
UAE,1984,11,0,0,0,0,0,0,0,0,0,0
UAE,1988,0,0,0,0,29,7,0,0,0,0,0
UAE,1992,4,0,0,0,25,7,0,0,0,0,0
UAE,1996,1,0,0,1,1,1,0,0,0,0,0
UAE,2000,1,0,0,3,1,0,0,0,0,0,0
UAE,2004,1,0,0,3,1,0,0,0,0,0,0
UAE,2008,1,0,2,3,1,0,0,1,1,0,0
UAE,2012,2,18,1,3,1,0,1,0,0,0,0
UAE,2016,2,0,3,3,2,1,1,0,0,0,0
UAE,2020,1,0,2,1,1,0,0,0,0,0,0
UAE,2024,1,0,6,0,2,1,0,0,6,0,0
UAR,1960,2,27,17,3,0,0,7,9,6,48,4
UGA,1956,5,0,0,0,0,0,0,0,0,0,0
UGA,1960,10,0,6,0,0,0,0,0,0,0,0
UGA,1964,14,0,5,0,0,0,0,0,0,0,0
UGA,1968,6,0,8,0,0,0,0,0,0,0,0
UGA,1972,10,17,8,0,0,0,0,0,0,0,0
UGA,1980,9,0,7,0,0,0,0,0,0,0,0
UGA,1984,14,0,11,0,1,2,2,0,0,0,0
UGA,1988,19,0,9,0,0,0,2,0,0,0,0
UGA,1992,5,1,3,0,0,0,0,0,0,0,0
UGA,1996,4,5,2,0,0,0,1,0,0,0,0
UGA,2000,5,1,4,1,2,0,0,0,0,0,0
UGA,2004,4,0,5,0,1,0,1,0,0,0,0
UGA,2008,7,1,1,0,2,0,0,0,0,0,0
UGA,2012,12,1,0,0,2,0,1,0,0,0,0
UGA,2016,19,0,2,0,2,0,0,0,0,0,0
UGA,2020,22,0,3,0,2,0,0,1,0,0,0
UGA,2024,23,0,0,0,2,1,0,1,0,0,0
UKR,1996,50,43,33,27,25,14,7,50,1,93,8
UKR,2000,61,9,53,24,57,23,10,36,5,78,12
UKR,2004,55,18,47,32,49,21,9,30,3,83,10
UKR,2008,72,13,48,27,47,22,9,23,14,41,11
UKR,2012,80,8,43,28,25,12,6,28,15,44,15
UKR,2016,72,12,46,23,18,9,8,23,14,40,7
UKR,2020,49,11,31,21,22,9,2,22,7,44,7
UKR,2024,28,29,31,15,9,5,1,21,8,54,11
UNK,1912,0,0,0,0,0,0,0,0,2,0,0
URS,1952,96,39,52,14,20,14,7,53,24,120,12
URS,1956,91,40,55,14,12,16,7,50,24,90,12
URS,1960,97,23,59,12,36,17,6,50,22,84,8
URS,1964,104,46,62,12,42,18,7,50,26,84,12
URS,1968,82,46,59,14,73,18,7,51,25,84,12
URS,1972,86,81,69,22,71,17,9,54,26,84,12
URS,1976,89,102,68,17,72,15,9,86,20,84,12
URS,1980,117,134,71,18,85,16,10,87,27,83,12
URS,1988,93,141,71,41,65,20,9,91,22,86,8
URU,1924,0,14,25,0,0,0,0,0,1,0,0
URU,1928,0,17,0,0,0,0,0,0,0,0,0
URU,1932,0,0,0,0,0,0,0,1,5,0,0
URU,1936,0,16,15,0,0,0,0,9,0,0,0
URU,1948,13,21,17,0,3,14,0,6,5,0,0
URU,1952,2,12,3,0,2,13,0,4,6,0,0
URU,1956,1,12,1,0,0,13,0,2,0,0,0
URU,1960,1,12,6,0,0,9,0,8,6,0,0
URU,1964,0,12,1,0,0,14,0,2,0,0,0
URU,1968,5,0,6,3,25,5,0,6,0,0,0
URU,1972,3,0,1,0,5,8,0,3,0,0,0
URU,1976,1,0,1,0,2,10,0,1,0,0,0
URU,1984,0,11,1,0,6,2,0,3,0,0,0
URU,1988,2,0,2,0,3,3,1,6,1,0,0
URU,1992,2,0,3,1,2,2,1,6,1,0,0
URU,1996,2,1,2,0,3,3,1,2,0,0,1
URU,2000,5,0,1,1,5,2,0,1,2,0,0
URU,2004,3,0,0,0,5,3,0,7,0,0,0
URU,2008,3,0,0,1,4,1,0,4,0,0,0
URU,2012,2,16,1,1,2,1,0,4,0,0,0
URU,2016,6,1,1,0,2,0,1,5,1,0,0
URU,2020,3,0,1,0,2,0,0,5,0,0,0
URU,2024,3,0,2,0,2,1,0,5,14,0,0
USA,1896,21,0,0,4,2,0,0,0,0,0,0
USA,1900,91,15,3,0,2,2,0,13,9,0,0
USA,1904,158,115,84,70,44,60,4,37,119,416,2
USA,1906,66,4,2,0,8,0,0,0,0,0,1
USA,1908,143,2,6,35,14,6,0,0,9,0,4
USA,1912,183,1,32,94,15,18,0,0,15,0,6
USA,1920,120,43,73,106,40,20,0,17,31,4,19
USA,1924,112,65,65,43,34,11,0,20,22,72,15
USA,1928,108,20,43,0,37,7,0,37,106,56,12
USA,1932,90,21,45,6,33,15,10,47,425,39,12
USA,1936,90,61,45,6,36,16,10,54,85,72,12
USA,1948,99,47,46,12,39,15,12,51,21,71,11
USA,1952,86,35,48,10,39,16,7,54,24,120,12
USA,1956,97,46,53,10,41,16,7,51,20,90,12
USA,1960,96,22,59,12,51,17,7,50,22,84,8
USA,1964,99,46,61,12,76,18,7,51,26,84,12
USA,1968,104,47,59,14,107,18,7,51,26,84,12
USA,1972,109,57,67,22,108,18,9,65,27,84,12
USA,1976,108,38,68,18,90,15,9,85,27,84,12
USA,1984,130,133,71,28,86,24,10,90,27,86,8
USA,1988,135,136,69,42,89,19,10,91,30,86,8
USA,1992,136,119,67,40,91,20,10,107,50,86,8
USA,1996,137,188,76,43,102,28,10,90,59,98,8
USA,2000,135,136,57,46,102,36,6,85,72,75,14
USA,2004,133,126,64,42,106,23,5,86,51,76,14
USA,2008,138,158,60,35,108,32,6,72,73,65,16
USA,2012,141,143,70,37,99,28,3,68,33,53,14
USA,2016,146,153,58,33,101,25,4,63,65,57,14
USA,2020,160,139,73,50,110,40,8,55,131,76,14
USA,2024,154,179,67,39,127,36,5,65,89,79,14
UZB,1996,13,2,25,2,14,1,5,23,0,10,0
UZB,2000,25,1,29,6,14,0,2,2,0,6,0
UZB,2004,12,1,24,5,15,1,3,15,0,3,0
UZB,2008,13,1,26,4,8,1,2,3,0,11,0
UZB,2012,13,1,24,2,2,2,6,4,0,2,0
UZB,2016,18,2,30,1,3,0,5,6,0,15,0
UZB,2020,7,1,45,2,2,2,4,6,2,14,0
UZB,2024,4,21,48,4,3,4,3,6,1,24,1
VAN,1988,5,0,1,0,0,0,0,0,0,0,0
VAN,1992,8,0,0,0,0,0,0,0,0,0,0
VAN,1996,4,0,0,0,0,0,0,0,0,0,0
VAN,2000,2,0,0,1,0,0,0,0,0,0,0
VAN,2004,2,0,0,0,0,0,0,0,0,0,0
VAN,2008,2,1,0,0,0,0,0,0,0,0,0
VAN,2012,2,2,1,0,0,0,0,0,0,0,0
VAN,2016,0,1,2,0,0,0,0,1,0,0,0
VAN,2020,0,1,1,0,0,0,0,1,0,0,0
VAN,2024,1,1,1,0,2,0,1,0,0,0,0
VEN,1932,0,0,0,0,0,0,0,0,1,0,0
VEN,1948,0,0,0,0,0,2,0,0,0,0,0
VEN,1952,13,0,32,10,1,6,0,0,0,0,1
VEN,1956,8,0,2,10,0,12,0,0,6,0,0
VEN,1960,13,0,21,6,2,8,2,2,0,0,0
VEN,1964,11,0,1,4,4,0,0,3,0,0,0
VEN,1968,8,0,13,5,0,0,0,4,0,0,0
VEN,1972,13,0,7,2,11,0,0,0,0,0,0
VEN,1976,1,0,12,0,34,8,0,0,0,0,1
VEN,1980,1,16,9,2,6,8,1,0,0,0,0
VEN,1984,3,0,7,5,24,2,0,2,0,0,1
VEN,1988,0,2,8,0,1,4,1,0,1,0,0
VEN,1992,0,10,7,0,1,4,3,0,0,0,2
VEN,1996,4,5,18,0,15,7,1,1,0,0,2
VEN,2000,6,8,16,4,12,6,2,1,1,5,4
VEN,2004,5,4,26,2,7,3,3,1,1,0,1
VEN,2008,4,24,30,3,18,4,7,9,16,10,1
VEN,2012,13,3,19,4,17,17,3,2,0,4,3
VEN,2016,14,15,29,5,13,13,4,3,3,4,2
VEN,2020,4,12,8,2,7,2,4,3,4,0,1
VEN,2024,7,0,16,2,5,0,5,0,2,0,0
VIE,1980,8,0,5,8,17,0,0,0,0,0,0
VIE,1988,3,0,3,1,4,1,0,0,0,0,0
VIE,1992,5,0,0,1,4,0,0,0,0,0,0
VIE,1996,2,0,1,1,2,0,0,0,0,0,0
VIE,2000,2,0,2,1,2,0,0,0,0,0,0
VIE,2004,2,1,2,1,1,0,1,3,0,0,0
VIE,2008,2,3,3,2,1,0,2,0,0,5,0
VIE,2012,2,1,5,4,2,0,2,2,0,6,0
VIE,2016,3,2,6,4,4,0,4,2,0,3,0
VIE,2020,1,2,4,5,4,0,2,2,0,3,0
VIE,2024,1,2,3,7,3,1,1,2,0,0,0
VIN,1988,6,0,0,0,0,0,0,0,0,0,0
VIN,1992,8,0,0,0,0,0,0,0,0,0,0
VIN,1996,12,0,0,0,0,0,0,0,0,0,0
VIN,2000,2,0,0,0,2,0,0,0,0,0,0
VIN,2004,2,0,0,0,1,0,0,0,0,0,0
VIN,2008,2,0,0,0,0,0,0,0,0,0,0
VIN,2012,2,0,0,0,1,0,0,0,0,0,0
VIN,2016,2,0,0,0,2,0,0,0,0,0,0
VIN,2020,1,0,0,0,2,0,0,0,0,0,0
VIN,2024,2,0,0,0,2,0,0,0,0,0,0
VNM,1952,1,0,2,0,2,8,0,0,0,0,0
VNM,1956,0,0,0,0,0,10,0,0,0,0,0
VNM,1960,0,0,3,0,2,0,0,0,0,0,0
VNM,1964,3,0,6,0,3,11,0,0,0,0,0
VNM,1968,1,0,1,3,2,2,0,0,0,0,0
VNM,1972,0,0,0,2,0,0,0,0,0,0,0
WIF,1960,12,0,0,2,0,3,1,2,0,0,0
YAR,1984,3,0,0,0,0,0,0,0,0,0,0
YAR,1988,4,0,4,0,0,0,0,0,0,0,0
YEM,1992,3,0,5,0,0,0,0,0,0,0,0
YEM,1996,3,0,1,0,0,0,0,0,0,0,0
YEM,2000,2,0,0,0,0,0,0,0,0,0,0
YEM,2004,1,0,1,0,1,0,0,0,0,0,0
YEM,2008,2,0,1,0,1,0,0,0,0,4,0
YEM,2012,2,0,2,0,0,0,0,0,0,0,0
YEM,2016,1,0,1,0,1,0,0,0,0,0,0
YEM,2020,1,0,1,1,3,0,0,0,0,0,0
YEM,2024,1,0,1,1,1,0,0,0,0,0,0
YMD,1988,3,0,2,0,0,0,0,0,0,0,0
YUG,1920,0,15,0,0,0,0,0,0,0,0,0
YUG,1924,6,12,2,0,9,8,0,0,7,72,0
YUG,1928,4,11,7,0,0,8,0,0,0,56,0
YUG,1932,1,0,0,0,0,0,0,0,0,0,0
YUG,1936,23,7,26,1,6,8,0,25,3,72,2
YUG,1948,18,24,0,0,11,8,0,23,6,72,0
YUG,1952,19,20,6,8,3,0,0,18,0,120,0
YUG,1956,8,22,2,2,1,1,0,1,0,0,0
YUG,1960,23,36,11,8,18,8,0,18,0,63,0
YUG,1964,12,39,4,0,4,0,0,16,0,48,0
YUG,1968,12,23,13,4,14,7,0,4,0,53,0
YUG,1972,19,37,17,3,9,8,2,33,0,84,0
YUG,1976,13,37,18,6,8,3,0,10,0,0,0
YUG,1980,17,92,25,6,7,8,2,23,0,0,0
YUG,1984,6,83,21,9,7,8,0,12,6,2,0
YUG,1988,14,98,21,12,7,7,0,15,0,9,0
ZAM,1964,6,0,5,0,4,0,0,0,0,0,0
ZAM,1968,3,0,4,0,0,0,0,0,0,0,0
ZAM,1972,8,0,4,0,0,0,0,0,0,0,0
ZAM,1980,15,14,14,0,0,0,0,0,0,0,0
ZAM,1984,6,0,12,0,0,0,0,0,0,0,0
ZAM,1988,8,18,7,0,0,0,0,0,0,0,0
ZAM,1992,6,0,5,0,0,0,0,0,0,0,0
ZAM,1996,4,0,4,0,0,0,0,0,0,0,0
ZAM,2000,4,0,2,0,2,0,0,0,0,0,0
ZAM,2004,2,0,2,0,2,0,0,0,0,0,0
ZAM,2008,2,1,3,0,2,0,0,0,0,0,0
ZAM,2012,3,0,2,0,2,0,0,0,0,0,0
ZAM,2016,3,0,2,0,2,0,0,0,0,0,0
ZAM,2020,3,22,4,0,2,0,0,0,0,0,0
ZAM,2024,7,20,3,0,2,0,0,0,0,0,0
ZIM,1928,0,0,2,0,0,0,0,0,0,0,0
ZIM,1960,0,0,0,0,10,0,0,0,0,0,0
ZIM,1964,4,15,1,2,3,0,0,3,0,0,5
ZIM,1980,4,15,3,11,6,4,1,3,0,0,5
ZIM,1984,9,0,3,5,0,0,0,1,0,0,2
ZIM,1988,11,4,5,9,13,3,0,1,0,0,1
ZIM,1992,10,2,2,0,10,0,0,2,0,0,2
ZIM,1996,10,4,2,0,3,1,0,0,0,0,1
ZIM,2000,12,5,0,0,7,0,0,0,1,0,1
ZIM,2004,6,3,0,1,4,0,0,0,0,0,0
ZIM,2008,7,1,0,0,5,1,0,1,1,0,0
ZIM,2012,3,0,0,0,3,0,0,2,1,0,0
ZIM,2016,6,17,0,2,3,0,0,2,1,0,0
ZIM,2020,1,0,0,0,2,0,0,1,1,0,0
ZIM,2024,4,0,0,0,2,0,0,1,0,0,0
